table,device,orientation,R1,R2,inclination_deg,effective_SC,source_pdf_page
C22,egg_crate,North-East & North-West,0.2,1.6,30,0.5644,56
C22,egg_crate,North-East & North-West,0.2,1.6,40,0.5635,56
C22,egg_crate,North-East & North-West,0.2,1.8,0,0.5634,56
C22,egg_crate,North-East & North-West,0.2,1.8,10,0.5599,56
C22,egg_crate,North-East & North-West,0.2,1.8,20,0.5573,56
C22,egg_crate,North-East & North-West,0.2,1.8,30,0.5555,56
C22,egg_crate,North-East & North-West,0.2,1.8,40,0.5548,56
C22,egg_crate,North-East & North-West,0.4,0.2,0,0.7138,56
C22,egg_crate,North-East & North-West,0.4,0.2,10,0.6898,56
C22,egg_crate,North-East & North-West,0.4,0.2,20,0.6709,56
C22,egg_crate,North-East & North-West,0.4,0.2,30,0.6573,56
C22,egg_crate,North-East & North-West,0.4,0.2,40,0.6494,56
C22,egg_crate,North-East & North-West,0.4,0.4,0,0.6724,56
C22,egg_crate,North-East & North-West,0.4,0.4,10,0.6527,56
C22,egg_crate,North-East & North-West,0.4,0.4,20,0.6371,56
C22,egg_crate,North-East & North-West,0.4,0.4,30,0.6258,56
C22,egg_crate,North-East & North-West,0.4,0.4,40,0.6192,56
C22,egg_crate,North-East & North-West,0.4,0.6,0,0.6369,56
C22,egg_crate,North-East & North-West,0.4,0.6,10,0.6207,56
C22,egg_crate,North-East & North-West,0.4,0.6,20,0.6079,56
C22,egg_crate,North-East & North-West,0.4,0.6,30,0.5986,56
C22,egg_crate,North-East & North-West,0.4,0.6,40,0.5933,56
C22,egg_crate,North-East & North-West,0.4,0.8,0,0.6013,56
C22,egg_crate,North-East & North-West,0.4,0.8,10,0.5887,56
C22,egg_crate,North-East & North-West,0.4,0.8,20,0.5787,56
C22,egg_crate,North-East & North-West,0.4,0.8,30,0.5715,56
C22,egg_crate,North-East & North-West,0.4,0.8,40,0.5673,56
C22,egg_crate,North-East & North-West,0.4,1.0,0,0.5688,56
C22,egg_crate,North-East & North-West,0.4,1.0,10,0.5593,56
C22,egg_crate,North-East & North-West,0.4,1.0,20,0.5519,56
C22,egg_crate,North-East & North-West,0.4,1.0,30,0.5466,56
C22,egg_crate,North-East & North-West,0.4,1.0,40,0.5436,56
C22,egg_crate,North-East & North-West,0.4,1.2,0,0.5613,56
C22,egg_crate,North-East & North-West,0.4,1.2,10,0.5524,56
C22,egg_crate,North-East & North-West,0.4,1.2,20,0.5455,56
C22,egg_crate,North-East & North-West,0.4,1.2,30,0.5407,56
C22,egg_crate,North-East & North-West,0.4,1.2,40,0.5380,56
C22,egg_crate,North-East & North-West,0.4,1.4,0,0.5537,56
C22,egg_crate,North-East & North-West,0.4,1.4,10,0.5456,56
C22,egg_crate,North-East & North-West,0.4,1.4,20,0.5392,56
C22,egg_crate,North-East & North-West,0.4,1.4,30,0.5348,56
C22,egg_crate,North-East & North-West,0.4,1.4,40,0.5325,56
C22,egg_crate,North-East & North-West,0.4,1.6,0,0.5462,56
C22,egg_crate,North-East & North-West,0.4,1.6,10,0.5387,56
C22,egg_crate,North-East & North-West,0.4,1.6,20,0.5329,56
C22,egg_crate,North-East & North-West,0.4,1.6,30,0.5290,56
C22,egg_crate,North-East & North-West,0.4,1.6,40,0.5270,56
C22,egg_crate,North-East & North-West,0.4,1.8,0,0.5386,56
C22,egg_crate,North-East & North-West,0.4,1.8,10,0.5318,56
C22,egg_crate,North-East & North-West,0.4,1.8,20,0.5266,56
C22,egg_crate,North-East & North-West,0.4,1.8,30,0.5231,56
C22,egg_crate,North-East & North-West,0.4,1.8,40,0.5214,56
C22,egg_crate,North-East & North-West,0.6,0.2,0,0.6479,56
C22,egg_crate,North-East & North-West,0.6,0.2,10,0.6186,56
C22,egg_crate,North-East & North-West,0.6,0.2,20,0.5951,56
C22,egg_crate,North-East & North-West,0.6,0.2,30,0.5766,56
C22,egg_crate,North-East & North-West,0.6,0.2,40,0.5636,56
C22,egg_crate,North-East & North-West,0.6,0.4,0,0.6178,56
C22,egg_crate,North-East & North-West,0.6,0.4,10,0.5934,56
C22,egg_crate,North-East & North-West,0.6,0.4,20,0.5741,56
C22,egg_crate,North-East & North-West,0.6,0.4,30,0.5588,56
C22,egg_crate,North-East & North-West,0.6,0.4,40,0.5481,56
C22,egg_crate,North-East & North-West,0.6,0.6,0,0.5920,56
C22,egg_crate,North-East & North-West,0.6,0.6,10,0.5718,56
C22,egg_crate,North-East & North-West,0.6,0.6,20,0.5560,56
C22,egg_crate,North-East & North-West,0.6,0.6,30,0.5435,56
C22,egg_crate,North-East & North-West,0.6,0.6,40,0.5348,56
C22,egg_crate,North-East & North-West,0.6,0.8,0,0.5663,56
C22,egg_crate,North-East & North-West,0.6,0.8,10,0.5502,56
C22,egg_crate,North-East & North-West,0.6,0.8,20,0.5379,56
C22,egg_crate,North-East & North-West,0.6,0.8,30,0.5282,56
C22,egg_crate,North-East & North-West,0.6,0.8,40,0.5214,56
C22,egg_crate,North-East & North-West,0.6,1.0,0,0.5416,56
C22,egg_crate,North-East & North-West,0.6,1.0,10,0.5294,56
C22,egg_crate,North-East & North-West,0.6,1.0,20,0.5204,56
C22,egg_crate,North-East & North-West,0.6,1.0,30,0.5134,56
C22,egg_crate,North-East & North-West,0.6,1.0,40,0.5085,56
C22,egg_crate,North-East & North-West,0.6,1.2,0,0.5353,56
C22,egg_crate,North-East & North-West,0.6,1.2,10,0.5240,56
C22,egg_crate,North-East & North-West,0.6,1.2,20,0.5159,56
C22,egg_crate,North-East & North-West,0.6,1.2,30,0.5095,56
C22,egg_crate,North-East & North-West,0.6,1.2,40,0.5051,56
C22,egg_crate,North-East & North-West,0.6,1.4,0,0.5289,56
C22,egg_crate,North-East & North-West,0.6,1.4,10,0.5186,56
C22,egg_crate,North-East & North-West,0.6,1.4,20,0.5113,56
C22,egg_crate,North-East & North-West,0.6,1.4,30,0.5056,56
C22,egg_crate,North-East & North-West,0.6,1.4,40,0.5018,56
C22,egg_crate,North-East & North-West,0.6,1.6,0,0.5225,56
C22,egg_crate,North-East & North-West,0.6,1.6,10,0.5132,56
C22,egg_crate,North-East & North-West,0.6,1.6,20,0.5067,56
C22,egg_crate,North-East & North-West,0.6,1.6,30,0.5017,56
C22,egg_crate,North-East & North-West,0.6,1.6,40,0.4984,56
C22,egg_crate,North-East & North-West,0.6,1.8,0,0.5161,56
C22,egg_crate,North-East & North-West,0.6,1.8,10,0.5078,56
C22,egg_crate,North-East & North-West,0.6,1.8,20,0.5022,56
C22,egg_crate,North-East & North-West,0.6,1.8,30,0.4978,56
C22,egg_crate,North-East & North-West,0.6,1.8,40,0.4950,56
C22,egg_crate,North-East & North-West,0.8,0.2,0,0.6089,57
C22,egg_crate,North-East & North-West,0.8,0.2,10,0.5719,57
C22,egg_crate,North-East & North-West,0.8,0.2,20,0.5445,57
C22,egg_crate,North-East & North-West,0.8,0.2,30,0.5270,57
C22,egg_crate,North-East & North-West,0.8,0.2,40,0.5133,57
C22,egg_crate,North-East & North-West,0.8,0.4,0,0.5855,57
C22,egg_crate,North-East & North-West,0.8,0.4,10,0.5551,57
C22,egg_crate,North-East & North-West,0.8,0.4,20,0.5328,57
C22,egg_crate,North-East & North-West,0.8,0.4,30,0.5182,57
C22,egg_crate,North-East & North-West,0.8,0.4,40,0.5067,57
C22,egg_crate,North-East & North-West,0.8,0.6,0,0.5652,57
C22,egg_crate,North-East & North-West,0.8,0.6,10,0.5403,57
C22,egg_crate,North-East & North-West,0.8,0.6,20,0.5225,57
C22,egg_crate,North-East & North-West,0.8,0.6,30,0.5104,57
C22,egg_crate,North-East & North-West,0.8,0.6,40,0.5010,57
C22,egg_crate,North-East & North-West,0.8,0.8,0,0.5449,57
C22,egg_crate,North-East & North-West,0.8,0.8,10,0.5255,57
C22,egg_crate,North-East & North-West,0.8,0.8,20,0.5122,57
C22,egg_crate,North-East & North-West,0.8,0.8,30,0.5027,57
C22,egg_crate,North-East & North-West,0.8,0.8,40,0.4952,57
C22,egg_crate,North-East & North-West,0.8,1.0,0,0.5252,57
C22,egg_crate,North-East & North-West,0.8,1.0,10,0.5109,57
C22,egg_crate,North-East & North-West,0.8,1.0,20,0.5019,57
C22,egg_crate,North-East & North-West,0.8,1.0,30,0.4949,57
C22,egg_crate,North-East & North-West,0.8,1.0,40,0.4895,57
C22,egg_crate,North-East & North-West,0.8,1.2,0,0.5199,57
C22,egg_crate,North-East & North-West,0.8,1.2,10,0.5070,57
C22,egg_crate,North-East & North-West,0.8,1.2,20,0.4989,57
C22,egg_crate,North-East & North-West,0.8,1.2,30,0.4927,57
C22,egg_crate,North-East & North-West,0.8,1.2,40,0.4879,57
C22,egg_crate,North-East & North-West,0.8,1.4,0,0.5147,57
C22,egg_crate,North-East & North-West,0.8,1.4,10,0.5030,57
C22,egg_crate,North-East & North-West,0.8,1.4,20,0.4960,57
C22,egg_crate,North-East & North-West,0.8,1.4,30,0.4905,57
C22,egg_crate,North-East & North-West,0.8,1.4,40,0.4863,57
C22,egg_crate,North-East & North-West,0.8,1.6,0,0.5095,57
C22,egg_crate,North-East & North-West,0.8,1.6,10,0.4991,57
C22,egg_crate,North-East & North-West,0.8,1.6,20,0.4930,57
C22,egg_crate,North-East & North-West,0.8,1.6,30,0.4883,57
C22,egg_crate,North-East & North-West,0.8,1.6,40,0.4847,57
C22,egg_crate,North-East & North-West,0.8,1.8,0,0.5042,57
C22,egg_crate,North-East & North-West,0.8,1.8,10,0.4952,57
C22,egg_crate,North-East & North-West,0.8,1.8,20,0.4900,57
C22,egg_crate,North-East & North-West,0.8,1.8,30,0.4861,57
C22,egg_crate,North-East & North-West,0.8,1.8,40,0.4831,57
C22,egg_crate,North-East & North-West,1.0,0.2,0,0.5750,57
C22,egg_crate,North-East & North-West,1.0,0.2,10,0.5440,57
C22,egg_crate,North-East & North-West,1.0,0.2,20,0.5183,57
C22,egg_crate,North-East & North-West,1.0,0.2,30,0.5005,57
C22,egg_crate,North-East & North-West,1.0,0.2,40,0.4878,57
C22,egg_crate,North-East & North-West,1.0,0.4,0,0.5579,57
C22,egg_crate,North-East & North-West,1.0,0.4,10,0.5321,57
C22,egg_crate,North-East & North-West,1.0,0.4,20,0.5105,57
C22,egg_crate,North-East & North-West,1.0,0.4,30,0.4960,57
C22,egg_crate,North-East & North-West,1.0,0.4,40,0.4856,57
C22,egg_crate,North-East & North-West,1.0,0.6,0,0.5429,57
C22,egg_crate,North-East & North-West,1.0,0.6,10,0.5218,57
C22,egg_crate,North-East & North-West,1.0,0.6,20,0.5039,57
C22,egg_crate,North-East & North-West,1.0,0.6,30,0.4922,57
C22,egg_crate,North-East & North-West,1.0,0.6,40,0.4839,57
C22,egg_crate,North-East & North-West,1.0,0.8,0,0.5279,57
C22,egg_crate,North-East & North-West,1.0,0.8,10,0.5114,57
C22,egg_crate,North-East & North-West,1.0,0.8,20,0.4972,57
C22,egg_crate,North-East & North-West,1.0,0.8,30,0.4884,57
C22,egg_crate,North-East & North-West,1.0,0.8,40,0.4822,57
C22,egg_crate,North-East & North-West,1.0,1.0,0,0.5129,57
C22,egg_crate,North-East & North-West,1.0,1.0,10,0.5010,57
C22,egg_crate,North-East & North-West,1.0,1.0,20,0.4905,57
C22,egg_crate,North-East & North-West,1.0,1.0,30,0.4847,57
C22,egg_crate,North-East & North-West,1.0,1.0,40,0.4805,57
C22,egg_crate,North-East & North-West,1.0,1.2,0,0.5087,57
C22,egg_crate,North-East & North-West,1.0,1.2,10,0.4981,57
C22,egg_crate,North-East & North-West,1.0,1.2,20,0.4888,57
C22,egg_crate,North-East & North-West,1.0,1.2,30,0.4836,57
C22,egg_crate,North-East & North-West,1.0,1.2,40,0.4799,57
C22,egg_crate,North-East & North-West,1.0,1.4,0,0.5045,57
C22,egg_crate,North-East & North-West,1.0,1.4,10,0.4952,57
C22,egg_crate,North-East & North-West,1.0,1.4,20,0.4870,57
C22,egg_crate,North-East & North-West,1.0,1.4,30,0.4825,57
C22,egg_crate,North-East & North-West,1.0,1.4,40,0.4793,57
C22,egg_crate,North-East & North-West,1.0,1.6,0,0.5002,57
C22,egg_crate,North-East & North-West,1.0,1.6,10,0.4922,57
C22,egg_crate,North-East & North-West,1.0,1.6,20,0.4852,57
C22,egg_crate,North-East & North-West,1.0,1.6,30,0.4814,57
C22,egg_crate,North-East & North-West,1.0,1.6,40,0.4787,57
C22,egg_crate,North-East & North-West,1.0,1.8,0,0.4960,57
C22,egg_crate,North-East & North-West,1.0,1.8,10,0.4893,57
C22,egg_crate,North-East & North-West,1.0,1.8,20,0.4834,57
C22,egg_crate,North-East & North-West,1.0,1.8,30,0.4803,57
C22,egg_crate,North-East & North-West,1.0,1.8,40,0.4781,57
C22,egg_crate,North-East & North-West,1.2,0.2,0,0.5577,57
C22,egg_crate,North-East & North-West,1.2,0.2,10,0.5232,57
C22,egg_crate,North-East & North-West,1.2,0.2,20,0.5002,57
C22,egg_crate,North-East & North-West,1.2,0.2,30,0.4857,57
C22,egg_crate,North-East & North-West,1.2,0.2,40,0.4802,57
C22,egg_crate,North-East & North-West,1.2,0.4,0,0.5434,57
C22,egg_crate,North-East & North-West,1.2,0.4,10,0.5144,57
C22,egg_crate,North-East & North-West,1.2,0.4,20,0.4958,57
C22,egg_crate,North-East & North-West,1.2,0.4,30,0.4838,57
C22,egg_crate,North-East & North-West,1.2,0.4,40,0.4795,57
C22,egg_crate,North-East & North-West,1.2,0.6,0,0.5309,57
C22,egg_crate,North-East & North-West,1.2,0.6,10,0.5069,57
C22,egg_crate,North-East & North-West,1.2,0.6,20,0.4922,57
C22,egg_crate,North-East & North-West,1.2,0.6,30,0.4822,57
C22,egg_crate,North-East & North-West,1.2,0.6,40,0.4787,57
C22,egg_crate,North-East & North-West,1.2,0.8,0,0.5185,57
C22,egg_crate,North-East & North-West,1.2,0.8,10,0.4994,57
C22,egg_crate,North-East & North-West,1.2,0.8,20,0.4886,57
C22,egg_crate,North-East & North-West,1.2,0.8,30,0.4806,57
C22,egg_crate,North-East & North-West,1.2,0.8,40,0.4780,57
C22,egg_crate,North-East & North-West,1.2,1.0,0,0.5060,57
C22,egg_crate,North-East & North-West,1.2,1.0,10,0.4919,57
C22,egg_crate,North-East & North-West,1.2,1.0,20,0.4850,57
C22,egg_crate,North-East & North-West,1.2,1.0,30,0.4789,57
C22,egg_crate,North-East & North-West,1.2,1.0,40,0.4773,57
C22,egg_crate,North-East & North-West,1.2,1.2,0,0.5025,57
C22,egg_crate,North-East & North-West,1.2,1.2,10,0.4900,57
C22,egg_crate,North-East & North-West,1.2,1.2,20,0.4839,57
C22,egg_crate,North-East & North-West,1.2,1.2,30,0.4785,57
C22,egg_crate,North-East & North-West,1.2,1.2,40,0.4771,57
C22,egg_crate,North-East & North-West,1.2,1.4,0,0.4990,57
C22,egg_crate,North-East & North-West,1.2,1.4,10,0.4880,57
C22,egg_crate,North-East & North-West,1.2,1.4,20,0.4827,57
C22,egg_crate,North-East & North-West,1.2,1.4,30,0.4781,57
C22,egg_crate,North-East & North-West,1.2,1.4,40,0.4769,57
C22,egg_crate,North-East & North-West,1.2,1.6,0,0.4955,57
C22,egg_crate,North-East & North-West,1.2,1.6,10,0.4860,57
C22,egg_crate,North-East & North-West,1.2,1.6,20,0.4816,57
C22,egg_crate,North-East & North-West,1.2,1.6,30,0.4777,57
C22,egg_crate,North-East & North-West,1.2,1.6,40,0.4767,57
C22,egg_crate,North-East & North-West,1.2,1.8,0,0.4919,57
C22,egg_crate,North-East & North-West,1.2,1.8,10,0.4840,57
C22,egg_crate,North-East & North-West,1.2,1.8,20,0.4804,57
C22,egg_crate,North-East & North-West,1.2,1.8,30,0.4773,57
C22,egg_crate,North-East & North-West,1.2,1.8,40,0.4765,57
C22,egg_crate,North-East & North-West,1.4,0.2,0,0.5424,58
C22,egg_crate,North-East & North-West,1.4,0.2,10,0.5101,58
C22,egg_crate,North-East & North-West,1.4,0.2,20,0.4894,58
C22,egg_crate,North-East & North-West,1.4,0.2,30,0.4815,58
C22,egg_crate,North-East & North-West,1.4,0.2,40,0.4759,58
C22,egg_crate,North-East & North-West,1.4,0.4,0,0.5303,58
C22,egg_crate,North-East & North-West,1.4,0.4,10,0.5039,58
C22,egg_crate,North-East & North-West,1.4,0.4,20,0.4868,58
C22,egg_crate,North-East & North-West,1.4,0.4,30,0.4805,58
C22,egg_crate,North-East & North-West,1.4,0.4,40,0.4759,58
C22,egg_crate,North-East & North-West,1.4,0.6,0,0.5199,58
C22,egg_crate,North-East & North-West,1.4,0.6,10,0.4987,58
C22,egg_crate,North-East & North-West,1.4,0.6,20,0.4846,58
C22,egg_crate,North-East & North-West,1.4,0.6,30,0.4796,58
C22,egg_crate,North-East & North-West,1.4,0.6,40,0.4759,58
C22,egg_crate,North-East & North-West,1.4,0.8,0,0.5095,58
C22,egg_crate,North-East & North-West,1.4,0.8,10,0.4936,58
C22,egg_crate,North-East & North-West,1.4,0.8,20,0.4825,58
C22,egg_crate,North-East & North-West,1.4,0.8,30,0.4786,58
C22,egg_crate,North-East & North-West,1.4,0.8,40,0.4759,58
C22,egg_crate,North-East & North-West,1.4,1.0,0,0.4991,58
C22,egg_crate,North-East & North-West,1.4,1.0,10,0.4884,58
C22,egg_crate,North-East & North-West,1.4,1.0,20,0.4803,58
C22,egg_crate,North-East & North-West,1.4,1.0,30,0.4777,58
C22,egg_crate,North-East & North-West,1.4,1.0,40,0.4759,58
C22,egg_crate,North-East & North-West,1.4,1.2,0,0.4963,58
C22,egg_crate,North-East & North-West,1.4,1.2,10,0.4868,58
C22,egg_crate,North-East & North-West,1.4,1.2,20,0.4797,58
C22,egg_crate,North-East & North-West,1.4,1.2,30,0.4774,58
C22,egg_crate,North-East & North-West,1.4,1.2,40,0.4759,58
C22,egg_crate,North-East & North-West,1.4,1.4,0,0.4935,58
C22,egg_crate,North-East & North-West,1.4,1.4,10,0.4853,58
C22,egg_crate,North-East & North-West,1.4,1.4,20,0.4791,58
C22,egg_crate,North-East & North-West,1.4,1.4,30,0.4772,58
C22,egg_crate,North-East & North-West,1.4,1.4,40,0.4759,58
C22,egg_crate,North-East & North-West,1.4,1.6,0,0.4907,58
C22,egg_crate,North-East & North-West,1.4,1.6,10,0.4837,58
C22,egg_crate,North-East & North-West,1.4,1.6,20,0.4785,58
C22,egg_crate,North-East & North-West,1.4,1.6,30,0.4770,58
C22,egg_crate,North-East & North-West,1.4,1.6,40,0.4759,58
C22,egg_crate,North-East & North-West,1.4,1.8,0,0.4879,58
C22,egg_crate,North-East & North-West,1.4,1.8,10,0.4821,58
C22,egg_crate,North-East & North-West,1.4,1.8,20,0.4779,58
C22,egg_crate,North-East & North-West,1.4,1.8,30,0.4767,58
C22,egg_crate,North-East & North-West,1.4,1.8,40,0.4759,58
C22,egg_crate,North-East & North-West,1.6,0.2,0,0.5310,58
C22,egg_crate,North-East & North-West,1.6,0.2,10,0.4994,58
C22,egg_crate,North-East & North-West,1.6,0.2,20,0.4856,58
C22,egg_crate,North-East & North-West,1.6,0.2,30,0.4777,58
C22,egg_crate,North-East & North-West,1.6,0.2,40,0.4759,58
C22,egg_crate,North-East & North-West,1.6,0.4,0,0.5208,58
C22,egg_crate,North-East & North-West,1.6,0.4,10,0.4952,58
C22,egg_crate,North-East & North-West,1.6,0.4,20,0.4838,58
C22,egg_crate,North-East & North-West,1.6,0.4,30,0.4774,58
C22,egg_crate,North-East & North-West,1.6,0.4,40,0.4759,58
C22,egg_crate,North-East & North-West,1.6,0.6,0,0.5122,58
C22,egg_crate,North-East & North-West,1.6,0.6,10,0.4917,58
C22,egg_crate,North-East & North-West,1.6,0.6,20,0.4822,58
C22,egg_crate,North-East & North-West,1.6,0.6,30,0.4771,58
C22,egg_crate,North-East & North-West,1.6,0.6,40,0.4759,58
C22,egg_crate,North-East & North-West,1.6,0.8,0,0.5036,58
C22,egg_crate,North-East & North-West,1.6,0.8,10,0.4883,58
C22,egg_crate,North-East & North-West,1.6,0.8,20,0.4806,58
C22,egg_crate,North-East & North-West,1.6,0.8,30,0.4768,58
C22,egg_crate,North-East & North-West,1.6,0.8,40,0.4759,58
C22,egg_crate,North-East & North-West,1.6,1.0,0,0.4949,58
C22,egg_crate,North-East & North-West,1.6,1.0,10,0.4848,58
C22,egg_crate,North-East & North-West,1.6,1.0,20,0.4790,58
C22,egg_crate,North-East & North-West,1.6,1.0,30,0.4765,58
C22,egg_crate,North-East & North-West,1.6,1.0,40,0.4759,58
C22,egg_crate,North-East & North-West,1.6,1.2,0,0.4926,58
C22,egg_crate,North-East & North-West,1.6,1.2,10,0.4837,58
C22,egg_crate,North-East & North-West,1.6,1.2,20,0.4785,58
C22,egg_crate,North-East & North-West,1.6,1.2,30,0.4764,58
C22,egg_crate,North-East & North-West,1.6,1.2,40,0.4759,58
C22,egg_crate,North-East & North-West,1.6,1.4,0,0.4902,58
C22,egg_crate,North-East & North-West,1.6,1.4,10,0.4825,58
C22,egg_crate,North-East & North-West,1.6,1.4,20,0.4781,58
C22,egg_crate,North-East & North-West,1.6,1.4,30,0.4763,58
C22,egg_crate,North-East & North-West,1.6,1.4,40,0.4759,58
C22,egg_crate,North-East & North-West,1.6,1.6,0,0.4879,58
C22,egg_crate,North-East & North-West,1.6,1.6,10,0.4814,58
C22,egg_crate,North-East & North-West,1.6,1.6,20,0.4777,58
C22,egg_crate,North-East & North-West,1.6,1.6,30,0.4762,58
C22,egg_crate,North-East & North-West,1.6,1.6,40,0.4759,58
C22,egg_crate,North-East & North-West,1.6,1.8,0,0.4855,58
C22,egg_crate,North-East & North-West,1.6,1.8,10,0.4803,58
C22,egg_crate,North-East & North-West,1.6,1.8,20,0.4773,58
C22,egg_crate,North-East & North-West,1.6,1.8,30,0.4761,58
C22,egg_crate,North-East & North-West,1.6,1.8,40,0.4759,58
C22,egg_crate,North-East & North-West,1.8,0.2,0,0.5221,58
C22,egg_crate,North-East & North-West,1.8,0.2,10,0.4930,58
C22,egg_crate,North-East & North-West,1.8,0.2,20,0.4826,58
C22,egg_crate,North-East & North-West,1.8,0.2,30,0.4759,58
C22,egg_crate,North-East & North-West,1.8,0.2,40,0.4759,58
C22,egg_crate,North-East & North-West,1.8,0.4,0,0.5137,58
C22,egg_crate,North-East & North-West,1.8,0.4,10,0.4897,58
C22,egg_crate,North-East & North-West,1.8,0.4,20,0.4815,58
C22,egg_crate,North-East & North-West,1.8,0.4,30,0.4759,58
C22,egg_crate,North-East & North-West,1.8,0.4,40,0.4759,58
C22,egg_crate,North-East & North-West,1.8,0.6,0,0.5067,58
C22,egg_crate,North-East & North-West,1.8,0.6,10,0.4869,58
C22,egg_crate,North-East & North-West,1.8,0.6,20,0.4803,58
C22,egg_crate,North-East & North-West,1.8,0.6,30,0.4759,58
C22,egg_crate,North-East & North-West,1.8,0.6,40,0.4759,58
C22,egg_crate,North-East & North-West,1.8,0.8,0,0.4997,58
C22,egg_crate,North-East & North-West,1.8,0.8,10,0.4841,58
C22,egg_crate,North-East & North-West,1.8,0.8,20,0.4792,58
C22,egg_crate,North-East & North-West,1.8,0.8,30,0.4759,58
C22,egg_crate,North-East & North-West,1.8,0.8,40,0.4759,58
C22,egg_crate,North-East & North-West,1.8,1.0,0,0.4926,58
C22,egg_crate,North-East & North-West,1.8,1.0,10,0.4813,58
C22,egg_crate,North-East & North-West,1.8,1.0,20,0.4780,58
C22,egg_crate,North-East & North-West,1.8,1.0,30,0.4759,58
C22,egg_crate,North-East & North-West,1.8,1.0,40,0.4759,58
C22,egg_crate,North-East & North-West,1.8,1.2,0,0.4906,58
C22,egg_crate,North-East & North-West,1.8,1.2,10,0.4806,58
C22,egg_crate,North-East & North-West,1.8,1.2,20,0.4777,58
C22,egg_crate,North-East & North-West,1.8,1.2,30,0.4759,58
C22,egg_crate,North-East & North-West,1.8,1.2,40,0.4759,58
C22,egg_crate,North-East & North-West,1.8,1.4,0,0.4885,58
C22,egg_crate,North-East & North-West,1.8,1.4,10,0.4798,58
C22,egg_crate,North-East & North-West,1.8,1.4,20,0.4775,58
C22,egg_crate,North-East & North-West,1.8,1.4,30,0.4759,58
C22,egg_crate,North-East & North-West,1.8,1.4,40,0.4759,58
C22,egg_crate,North-East & North-West,1.8,1.6,0,0.4864,58
C22,egg_crate,North-East & North-West,1.8,1.6,10,0.4791,58
C22,egg_crate,North-East & North-West,1.8,1.6,20,0.4772,58
C22,egg_crate,North-East & North-West,1.8,1.6,30,0.4759,58
C22,egg_crate,North-East & North-West,1.8,1.6,40,0.4759,58
C22,egg_crate,North-East & North-West,1.8,1.8,0,0.4843,58
C22,egg_crate,North-East & North-West,1.8,1.8,10,0.4784,58
C22,egg_crate,North-East & North-West,1.8,1.8,20,0.4769,58
C22,egg_crate,North-East & North-West,1.8,1.8,30,0.4759,58
C22,egg_crate,North-East & North-West,1.8,1.8,40,0.4759,58
C23,egg_crate,South-East & South-West,0.2,0.2,0,0.7951,59
C23,egg_crate,South-East & South-West,0.2,0.2,10,0.7808,59
C23,egg_crate,South-East & South-West,0.2,0.2,20,0.7702,59
C23,egg_crate,South-East & South-West,0.2,0.2,30,0.7634,59
C23,egg_crate,South-East & South-West,0.2,0.2,40,0.7608,59
C23,egg_crate,South-East & South-West,0.2,0.4,0,0.7351,59
C23,egg_crate,South-East & South-West,0.2,0.4,10,0.7233,59
C23,egg_crate,South-East & South-West,0.2,0.4,20,0.7144,59
C23,egg_crate,South-East & South-West,0.2,0.4,30,0.7087,59
C23,egg_crate,South-East & South-West,0.2,0.4,40,0.7064,59
C23,egg_crate,South-East & South-West,0.2,0.6,0,0.6842,59
C23,egg_crate,South-East & South-West,0.2,0.6,10,0.6745,59
C23,egg_crate,South-East & South-West,0.2,0.6,20,0.6672,59
C23,egg_crate,South-East & South-West,0.2,0.6,30,0.6623,59
C23,egg_crate,South-East & South-West,0.2,0.6,40,0.6602,59
C23,egg_crate,South-East & South-West,0.2,0.8,0,0.6340,59
C23,egg_crate,South-East & South-West,0.2,0.8,10,0.6264,59
C23,egg_crate,South-East & South-West,0.2,0.8,20,0.6205,59
C23,egg_crate,South-East & South-West,0.2,0.8,30,0.6167,59
C23,egg_crate,South-East & South-West,0.2,0.8,40,0.6149,59
C23,egg_crate,South-East & South-West,0.2,1.0,0,0.5838,59
C23,egg_crate,South-East & South-West,0.2,1.0,10,0.5782,59
C23,egg_crate,South-East & South-West,0.2,1.0,20,0.5739,59
C23,egg_crate,South-East & South-West,0.2,1.0,30,0.5710,59
C23,egg_crate,South-East & South-West,0.2,1.0,40,0.5696,59
C23,egg_crate,South-East & South-West,0.2,1.2,0,0.5669,59
C23,egg_crate,South-East & South-West,0.2,1.2,10,0.5620,59
C23,egg_crate,South-East & South-West,0.2,1.2,20,0.5581,59
C23,egg_crate,South-East & South-West,0.2,1.2,30,0.5555,59
C23,egg_crate,South-East & South-West,0.2,1.2,40,0.5542,59
C23,egg_crate,South-East & South-West,0.2,1.4,0,0.5570,59
C23,egg_crate,South-East & South-West,0.2,1.4,10,0.5525,59
C23,egg_crate,South-East & South-West,0.2,1.4,20,0.5489,59
C23,egg_crate,South-East & South-West,0.2,1.4,30,0.5465,59
C23,egg_crate,South-East & South-West,0.2,1.4,40,0.5453,59
C23,egg_crate,South-East & South-West,0.2,1.6,0,0.5471,59
C23,egg_crate,South-East & South-West,0.2,1.6,10,0.5430,59
C23,egg_crate,South-East & South-West,0.2,1.6,20,0.5397,59
C23,egg_crate,South-East & South-West,0.2,1.6,30,0.5375,59
C23,egg_crate,South-East & South-West,0.2,1.6,40,0.5364,59
C23,egg_crate,South-East & South-West,0.2,1.8,0,0.5372,59
C23,egg_crate,South-East & South-West,0.2,1.8,10,0.5334,59
C23,egg_crate,South-East & South-West,0.2,1.8,20,0.5305,59
